=======================================================================================
STELLAR OBJECT TYPES DATA FILE
=======================================================================================

Maximum Stellar Object Types Allowed = 1000

Allowable Values for Physical Type:
  None, Planet, Asteroids, Storm, Star, Warp Point, Destroyed Star, Comet

Allowable Values for Planet Size:
  Asteroids, Tiny, Small, Medium, Large, Huge

Allowable Values for Planet Physical Type:
  Rock, Gas

Allowable Values for Planet Atmosphere:
  None, Methane, Oxygen, Hydrogen, Carbon Dioxide

NOTE: The following combinations of planet physical type and atmosphere are
not allowed: Gas x None.

Allowable Values for all other sizes:
  Tiny, Small, Medium, Large, Huge

Allowable Values for Star Age:
  Young, Average, Old, Ancient

Allowable Values for Star Color:
  Yellow, Red, Purple, Green, Blue, White, Orange

Allowable Values for Star Luminosity:
  Dim, Average, Bright

Horrible lies about planet atmosphere texture colors:
None           - Gray
Portrait Filename          := GPT\Planet_Gas_Orange_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_04_01_lp.jpg
Description                := 
Planet Size                := Medium
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Large 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Large 01_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 822
Portrait Filename          := GPT\Planet_Gas_Red_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_01_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Large 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Large 02_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 837
Portrait Filename          := GPT\Planet_Gas_Red_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_02_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Large 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Large 03_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 852
Portrait Filename          := GPT\Planet_Gas_Red_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_03_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Large 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Large 04_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 867
Portrait Filename          := GPT\Planet_Gas_Red_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_04_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Large 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Large 01_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 882
Portrait Filename          := GPT\Planet_Gas_Vermilion_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_01_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Large 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Large 02_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 897
Portrait Filename          := GPT\Planet_Gas_Vermilion_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_02_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Large 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Large 03_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 912
Portrait Filename          := GPT\Planet_Gas_Vermilion_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_03_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Large 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Large 04_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 927
Portrait Filename          := GPT\Planet_Gas_Vermilion_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_04_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Large 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Large 01_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 942
Portrait Filename          := GPT\Planet_Gas_Orange_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_01_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Large 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Large 02_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 957
Portrait Filename          := GPT\Planet_Gas_Orange_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_02_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Large 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Large 03_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 972
Portrait Filename          := GPT\Planet_Gas_Orange_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_03_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Large 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Large 04_01
Maximum Model Size         := 14.0
Hex Size                   := 1
Picture Index              := 987
Portrait Filename          := GPT\Planet_Gas_Orange_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_04_01_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Huge 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Huge 01_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 821
Portrait Filename          := GPT\Planet_Gas_Red_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_01_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Huge 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Huge 02_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 836
Portrait Filename          := GPT\Planet_Gas_Red_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_02_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Huge 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Huge 03_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 851
Portrait Filename          := GPT\Planet_Gas_Red_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_03_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Red Huge 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Red Huge 04_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 866
Portrait Filename          := GPT\Planet_Gas_Red_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Red_04_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Huge 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Huge 01_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 881
Portrait Filename          := GPT\Planet_Gas_Vermilion_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_01_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Huge 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Huge 02_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 896
Portrait Filename          := GPT\Planet_Gas_Vermilion_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_02_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Huge 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Huge 03_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 911
Portrait Filename          := GPT\Planet_Gas_Vermilion_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_03_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Vermilion Huge 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Vermilion Huge 04_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 926
Portrait Filename          := GPT\Planet_Gas_Vermilion_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Vermilion_04_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Huge 01_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Huge 01_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 941
Portrait Filename          := GPT\Planet_Gas_Orange_01_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_01_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Huge 02_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Huge 02_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 956
Portrait Filename          := GPT\Planet_Gas_Orange_02_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_02_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Huge 03_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Huge 03_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 971
Portrait Filename          := GPT\Planet_Gas_Orange_03_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_03_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Gas Hydrogen Orange Huge 04_01
Physical Type              := Planet
XFile Class Name           := Planet Gas Hydrogen Orange Huge 04_01
Maximum Model Size         := 16.0
Hex Size                   := 1
Picture Index              := 986
Portrait Filename          := GPT\Planet_Gas_Orange_04_01.bmp
Large Portrait Filename    := GPT\Planet_Gas_Orange_04_01_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Gas
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gas Gravity
Planet Temperature         := Formula Planet Gas Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Gas_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Gas_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 01_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 01_02
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 815
Portrait Filename          := GPT\Planet_Rock_Red_01_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_01_02_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 01_04
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 01_04
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 815
Portrait Filename          := GPT\Planet_Rock_Red_01_04.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_01_04_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 01_06
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 01_06
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 815
Portrait Filename          := GPT\Planet_Rock_Red_01_06.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_01_06_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 01_08
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 01_08
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 815
Portrait Filename          := GPT\Planet_Rock_Red_01_08.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_01_08_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 01_10
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 01_10
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 815
Portrait Filename          := GPT\Planet_Rock_Red_01_10.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_01_10_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 02_01
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 02_01
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 830
Portrait Filename          := GPT\Planet_Rock_Red_02_01.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_02_01_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 02_03
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 02_03
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 830
Portrait Filename          := GPT\Planet_Rock_Red_02_03.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_02_03_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 02_05
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 02_05
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 830
Portrait Filename          := GPT\Planet_Rock_Red_02_05.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_02_05_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 02_07
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 02_07
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 830
Portrait Filename          := GPT\Planet_Rock_Red_02_07.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_02_07_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 02_09
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 02_09
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 830
Portrait Filename          := GPT\Planet_Rock_Red_02_09.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_02_09_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := Syann\PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := Syann\PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Rock Hydrogen Red Tiny 03_02
Physical Type              := Planet
XFile Class Name           := Planet Rock Hydrogen Red Tiny 03_02
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 845
Portrait Filename          := GPT\Planet_Rock_Red_03_02.bmp
Large Portrait Filename    := GPT\Planet_Rock_Red_03_02_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
